epoch,time(s),learning late,train_loss,validation_loss,validation_error(%)
03553,00027,00027
03554,00017,00017
03555,00062,00062
03556,00023,00023
03557,00031,00031
03558,00011,00011
03559,00048,00048
03560,00082,00082
03561,00087,00087
03562,00028,00028
03563,00018,00014
03564,00099,00099
03565,00013,00013
03566,00066,00066
03567,00002,00035
03568,00067,00042
03569,00020,00020
03570,00011,00002
03571,00016,00016
03572,00068,00068
03573,00023,00023
03574,00093,00093
03575,00079,00079
03576,00087,00087
03577,00041,00041
03578,00098,00002
03579,00023,00096
03580,00039,00039
03581,00049,00049
03582,00057,00057
03583,00096,00096
03584,00012,00012
03585,00038,00038
03586,00065,00065
03587,00039,00039
03588,00093,00093
03589,00083,00083
03590,00032,00032
03591,00015,00019
03592,00008,00008
03593,00053,00053
03594,00069,00069
03595,00050,00072
03596,00023,00023
03597,00029,00029
03598,00043,00043
03599,00088,00088
03600,00011,00011
03601,00096,00096
03602,00062,00062
03603,00006,00054
03604,00035,00002
03605,00073,00073
03606,00034,00034
03607,00048,00048
03608,00034,00034
03609,00034,00034
03610,00094,00094
03611,00088,00088
03612,00067,00067
03613,00071,00071
03614,00097,00097
03615,00024,00007
03616,00011,00035
03617,00077,00077
03618,00030,00095
03619,00027,00044
03620,00045,00045
03621,00027,00027
03622,00080,00080
03623,00084,00084
03624,00099,00099
03625,00052,00052
03626,00062,00092
03627,00070,00070
03628,00016,00016
03629,00088,00088
03630,00025,00025
03631,00058,00058
03632,00079,00079
03633,00054,00054
03634,00073,00073
03635,00050,00050
03636,00047,00047
03637,00063,00051
03638,00078,00078
03639,00045,00026
03640,00050,00050
03641,00068,00017
03642,00086,00086
03643,00072,00072
03644,00087,00087
03645,00034,00034
03646,00047,00047
03647,00025,00025
03648,00075,00072
03649,00029,00029
03650,00095,00095
03651,00086,00086
03652,00092,00092
03653,00078,00078
03654,00003,00003
03655,00028,00028
03656,00058,00058
03657,00066,00066
03658,00041,00078
03659,00038,00038
03660,00078,00022
03661,00066,00066
03662,00095,00095
03663,00045,00045
03664,00097,00097
03665,00065,00065
03666,00054,00054
03667,00012,00071
03668,00070,00070
03669,00080,00080
03670,00085,00085
03671,00028,00028
03672,00041,00041
03673,00071,00071
03674,00050,00064
03675,00075,00075
03676,00090,00090
03677,00007,00007
03678,00037,00037
03679,00023,00023
03680,00054,00054
03681,00084,00084
03682,00086,00086
03683,00008,00008
03684,00022,00022
03685,00051,00051
03686,00075,00075
03687,00026,00026
03688,00002,00011
03689,00072,00003
03690,00046,00046
03691,00064,00064
03692,00092,00092
03693,00080,00055
03694,00039,00039
03695,00066,00066
03696,00086,00086
03697,00085,00085
03698,00000,00000
03699,00008,00008
03700,00027,00027
03701,00057,00057
03702,00013,00013
03703,00094,00094
03704,00028,00040
03705,00061,00061
03706,00094,00094
03707,00017,00017
03708,00046,00011
03709,00001,00001
03710,00065,00004
03711,00059,00049
03712,00077,00077
03713,00000,00000
03714,00001,00001
03715,00080,00080
03716,00048,00048
03717,00039,00039
03718,00055,00055
03719,00038,00038
03720,00012,00012
03721,00046,00035
03722,00012,00012
03723,00078,00078
03724,00087,00087
03725,00098,00011
03726,00000,00000
03727,00095,00095
03728,00090,00090
03729,00010,00010
03730,00088,00088
03731,00010,00010
03732,00097,00097
03733,00048,00048
03734,00063,00063
03735,00051,00051
03736,00047,00052
03737,00096,00047
03738,00023,00085
03739,00069,00069
03740,00065,00065
03741,00037,00081
03742,00030,00030
03743,00051,00051
03744,00069,00069
03745,00028,00028
03746,00004,00004
03747,00031,00031
03748,00097,00097
03749,00048,00048
03750,00064,00064
03751,00080,00080
03752,00000,00000
03753,00000,00000
03754,00005,00005
03755,00045,00045
03756,00013,00013
03757,00090,00090
03758,00085,00085
03759,00056,00056
03760,00051,00051
03761,00063,00034
03762,00044,00044
03763,00091,00091
03764,00085,00085
03765,00056,00056
03766,00010,00010
03767,00035,00046
03768,00093,00093
03769,00077,00077
03770,00081,00081
03771,00082,00082
03772,00044,00018
03773,00066,00066
03774,00056,00056
03775,00049,00049
03776,00000,00000
03777,00070,00070
03778,00063,00063
03779,00057,00099
03780,00014,00014
03781,00005,00005
03782,00026,00026
03783,00024,00024
03784,00086,00086
03785,00064,00064
03786,00055,00055
03787,00001,00001
03788,00094,00094
03789,00074,00074
03790,00006,00006
03791,00025,00025
03792,00047,00052
03793,00090,00090
03794,00005,00005
03795,00040,00040
03796,00041,00041
03797,00049,00049
03798,00076,00076
03799,00019,00019
03800,00084,00044
03801,00049,00049
03802,00057,00057
03803,00085,00085
03804,00063,00063
03805,00091,00091
03806,00063,00063
03807,00094,00094
03808,00004,00055
03809,00059,00059
03810,00021,00021
03811,00049,00059
03812,00047,00047
03813,00031,00031
03814,00060,00060
03815,00027,00044
03816,00025,00025
03817,00002,00011
03818,00097,00097
03819,00096,00096
03820,00055,00003
03821,00046,00046
03822,00085,00085
03823,00056,00056
03824,00097,00034
03825,00014,00050
03826,00041,00041
03827,00087,00087
03828,00038,00038
03829,00083,00083
03830,00015,00045
03831,00077,00077
03832,00015,00015
03833,00047,00047
03834,00068,00068
03835,00046,00046
03836,00087,00087
03837,00061,00061
03838,00069,00069
03839,00049,00049
03840,00086,00086
03841,00089,00089
03842,00036,00036
03843,00059,00059
03844,00067,00067
03845,00054,00054
03846,00072,00072
03847,00003,00003
03848,00062,00062
03849,00060,00060
03850,00097,00097
03851,00040,00040
03852,00069,00069
03853,00004,00004
03854,00094,00094
03855,00038,00065
03856,00039,00039
03857,00087,00087
03858,00048,00048
03859,00098,00093
03860,00080,00038
03861,00073,00067
03862,00063,00026
03863,00001,00001
03864,00039,00010
03865,00041,00041
03866,00047,00047
03867,00099,00078
03868,00087,00087
03869,00013,00013
03870,00011,00011
03871,00057,00057
03872,00045,00045
03873,00039,00039
03874,00008,00008
03875,00055,00055
03876,00031,00021
03877,00019,00065
03878,00097,00097
03879,00017,00090
03880,00011,00098
03881,00074,00063
03882,00078,00078
03883,00044,00044
03884,00044,00044
03885,00015,00015
03886,00053,00053
03887,00055,00097
03888,00013,00013
03889,00009,00009
03890,00075,00075
03891,00073,00073
03892,00084,00084
03893,00084,00084
03894,00048,00048
03895,00012,00012
03896,00025,00025
03897,00007,00007
03898,00081,00090
03899,00007,00007
03900,00055,00055
03901,00090,00090
03902,00087,00086
03903,00067,00067
03904,00054,00054
03905,00044,00077
03906,00060,00060
03907,00009,00009
03908,00092,00054
03909,00034,00034
03910,00068,00068
03911,00025,00025
03912,00071,00071
03913,00020,00020
03914,00089,00089
03915,00024,00024
03916,00025,00084
03917,00004,00004
03918,00059,00059
03919,00026,00026
03920,00018,00018
03921,00037,00037
03922,00035,00098
03923,00080,00064
03924,00074,00074
03925,00094,00094
03926,00005,00005
03927,00043,00043
03928,00097,00097
03929,00023,00023
03930,00093,00093
03931,00015,00015
03932,00017,00017
03933,00001,00001
03934,00058,00058
03935,00029,00031
03936,00008,00008
03937,00045,00045
03938,00028,00028
03939,00023,00023
03940,00019,00019
03941,00088,00088
03942,00087,00087
03943,00082,00082
03944,00026,00026
03945,00033,00033
03946,00063,00063
03947,00028,00016
03948,00013,00013
03949,00091,00091
03950,00076,00076
03951,00076,00076
03952,00038,00038
03953,00035,00010
03954,00054,00070
03955,00017,00017
03956,00078,00078
03957,00056,00056
03958,00075,00075
03959,00000,00057
03960,00079,00079
03961,00090,00090
03962,00044,00038
03963,00051,00051
03964,00065,00027
03965,00071,00071
03966,00096,00096
03967,00006,00006
03968,00040,00040
03969,00051,00051
03970,00096,00047
03971,00037,00037
03972,00041,00041
03973,00066,00066
03974,00067,00067
03975,00041,00041
03976,00082,00082
03977,00078,00014
03978,00023,00023
03979,00006,00006
03980,00098,00098
03981,00011,00011
03982,00007,00007
03983,00065,00065
03984,00064,00064
03985,00033,00040
03986,00015,00015
03987,00001,00001
03988,00029,00029
03989,00038,00038
03990,00065,00075
03991,00028,00040
03992,00031,00031
03993,00060,00060
03994,00079,00079
03995,00063,00063
03996,00006,00006
03997,00065,00036
03998,00031,00031
03999,00021,00021
04000,00052,00052
04001,00071,00071
04002,00001,00001
04003,00010,00061
04004,00034,00034
04005,00034,00034
04006,00077,00077
04007,00002,00035
04008,00037,00037
04009,00007,00007
04010,00070,00070
04011,00020,00020
04012,00093,00093
04013,00041,00041
04014,00083,00092
04015,00087,00087
04016,00046,00046
04017,00073,00030
04018,00030,00030
04019,00098,00046
04020,00085,00085
04021,00057,00032
04022,00014,00014
04023,00051,00051
04024,00024,00024
04025,00005,00005
04026,00049,00049
04027,00061,00061
04028,00013,00089
04029,00048,00048
04030,00046,00098
04031,00007,00007
04032,00094,00094
04033,00037,00037
04034,00094,00094
04035,00094,00094
04036,00052,00052
04037,00011,00011
04038,00061,00061
04039,00041,00041
04040,00050,00050
04041,00084,00084
04042,00076,00076
04043,00018,00018
04044,00064,00064
04045,00065,00080
04046,00062,00062
04047,00046,00011
04048,00041,00041
04049,00069,00069
04050,00034,00034
04051,00002,00002
04052,00033,00045
04053,00062,00062
04054,00094,00087
04055,00099,00099
04056,00045,00045
04057,00002,00002
04058,00027,00027
04059,00091,00091
04060,00019,00019
04061,00056,00056
04062,00020,00020
04063,00083,00092
04064,00054,00054
04065,00075,00075
04066,00089,00009
04067,00083,00083
04068,00027,00027
04069,00095,00095
04070,00071,00049
04071,00014,00014
04072,00011,00002
04073,00043,00043
04074,00096,00096
04075,00095,00095
04076,00066,00066
04077,00081,00081
04078,00009,00009
04079,00044,00044
04080,00099,00099
04081,00087,00087
04082,00079,00079
04083,00002,00011
04084,00049,00059
04085,00007,00018
04086,00067,00062
04087,00047,00096
04088,00094,00094
04089,00049,00049
04090,00033,00047
04091,00072,00072
04092,00026,00026
04093,00071,00071
04094,00076,00076
04095,00021,00021
04096,00081,00081
04097,00030,00030
04098,00099,00099
04099,00064,00064
04100,00092,00092
04101,00000,00000
04102,00006,00006
04103,00074,00074
04104,00082,00082
04105,00049,00013
04106,00069,00069
04107,00008,00008
04108,00003,00003
04109,00074,00074
04110,00089,00089
04111,00046,00011
04112,00061,00016
04113,00092,00092
04114,00079,00079
04115,00086,00086
04116,00003,00072
04117,00095,00095
04118,00003,00038
04119,00042,00042
04120,00065,00065
04121,00016,00061
04122,00068,00068
04123,00017,00017
04124,00085,00041
04125,00049,00049
04126,00020,00020
04127,00004,00004
04128,00075,00075
04129,00048,00048
04130,00013,00013
04131,00060,00060
04132,00065,00067
04133,00062,00062
04134,00017,00017
04135,00037,00037
04136,00042,00032
04137,00059,00059
04138,00059,00059
04139,00038,00038
04140,00070,00070
04141,00079,00079
04142,00046,00011
04143,00049,00049
04144,00044,00044
04145,00000,00000
04146,00079,00026
04147,00084,00045
04148,00048,00048
04149,00001,00001
04150,00033,00033
04151,00057,00057
04152,00010,00010
04153,00012,00037
04154,00097,00097
04155,00044,00044
04156,00043,00043
04157,00063,00063
04158,00035,00055
04159,00037,00037
04160,00083,00020
04161,00049,00049
04162,00019,00019
04163,00016,00016
04164,00026,00026
04165,00021,00021
04166,00079,00079
04167,00040,00040
04168,00068,00068
04169,00074,00074
04170,00073,00095
04171,00046,00046
04172,00094,00094
04173,00068,00068
04174,00013,00013
04175,00061,00022
04176,00062,00083
04177,00046,00046
04178,00074,00074
04179,00035,00035
04180,00060,00060
04181,00035,00011
04182,00021,00021
04183,00034,00034
04184,00039,00039
04185,00065,00065
04186,00081,00013
04187,00020,00020
04188,00021,00021
04189,00099,00099
04190,00068,00068
04191,00088,00088
04192,00093,00093
04193,00049,00049
04194,00069,00069
04195,00017,00017
04196,00030,00055
04197,00090,00081
04198,00036,00063
04199,00074,00014
04200,00067,00073
04201,00017,00017
04202,00013,00013
04203,00095,00095
04204,00079,00099
04205,00022,00061
04206,00024,00024
04207,00022,00022
04208,00023,00023
04209,00094,00094
04210,00033,00033
04211,00090,00090
04212,00008,00008
04213,00068,00068
04214,00052,00052
04215,00020,00020
04216,00063,00064
04217,00054,00054
04218,00053,00053
04219,00003,00003
04220,00004,00004
04221,00042,00088
04222,00053,00053
04223,00027,00027
04224,00040,00005
04225,00047,00047
04226,00097,00097
04227,00005,00005
04228,00035,00035
04229,00071,00071
04230,00054,00054
04231,00054,00054
04232,00017,00017
04233,00056,00056
04234,00054,00054
04235,00015,00015
04236,00069,00069
04237,00065,00065
04238,00024,00024
04239,00043,00042
04240,00008,00008
04241,00012,00072
04242,00077,00077
04243,00075,00075
04244,00066,00066
04245,00030,00093
04246,00094,00094
04247,00027,00027
04248,00098,00098
04249,00075,00075
04250,00027,00044
04251,00037,00037
04252,00008,00008
04253,00010,00010
04254,00087,00084
04255,00077,00072
04256,00034,00034
04257,00037,00037
04258,00002,00002
04259,00086,00086
04260,00020,00020
04261,00090,00090
04262,00049,00049
04263,00095,00095
04264,00029,00029
04265,00034,00034
04266,00046,00046
04267,00043,00043
04268,00072,00072
04269,00018,00018
04270,00051,00051
04271,00087,00087
04272,00025,00018
04273,00041,00041
04274,00060,00093
04275,00072,00072
04276,00073,00095
04277,00019,00019
04278,00034,00034
04279,00044,00042
04280,00079,00079
04281,00079,00079
04282,00017,00017
04283,00073,00073
04284,00097,00097
04285,00045,00045
04286,00097,00097
04287,00029,00029
04288,00086,00086
04289,00029,00029
04290,00000,00000
04291,00019,00019
04292,00012,00012
04293,00091,00091
04294,00075,00075
04295,00097,00097
04296,00050,00050
04297,00013,00013
04298,00061,00061
04299,00050,00074
04300,00085,00085
04301,00067,00029
04302,00067,00067
04303,00098,00050
04304,00043,00043
04305,00050,00050
04306,00003,00003
04307,00025,00025
04308,00013,00013
04309,00050,00050
04310,00056,00056
04311,00060,00060
04312,00030,00030
04313,00061,00061
04314,00034,00034
04315,00084,00084
04316,00001,00001
04317,00058,00058
04318,00035,00035
04319,00027,00004
04320,00077,00077
04321,00042,00042
04322,00022,00022
04323,00087,00087
04324,00038,00038
04325,00098,00011
04326,00009,00009
04327,00032,00032
04328,00012,00012
04329,00050,00050
04330,00008,00008
04331,00096,00096
04332,00061,00061
04333,00009,00009
04334,00043,00043
04335,00009,00009
04336,00089,00058
04337,00070,00092
04338,00032,00032
04339,00032,00032
04340,00025,00025
04341,00000,00000
04342,00023,00034
04343,00075,00075
04344,00068,00068
04345,00027,00027
04346,00015,00015
04347,00000,00000
04348,00038,00038
04349,00010,00010
04350,00019,00003
04351,00044,00044
04352,00073,00030
04353,00033,00043
04354,00059,00059
04355,00065,00050
04356,00028,00040
04357,00067,00067
04358,00069,00076
04359,00049,00049
04360,00098,00098
04361,00057,00057
04362,00016,00016
04363,00056,00056
04364,00084,00084
04365,00075,00075
04366,00050,00050
04367,00081,00090
04368,00010,00010
04369,00083,00083
